arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms
gemini_2_5_flash__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",2,W0,HIGH,0.95,[gemini-2.5-flash] Motor RPM sensor W0 indicates a critical shaft lock due to catastrophic gearbox failure.,False,1,8095.2653884887695
gemini_2_5_flash__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,0,Xs3,HIGH,0.95,[gemini-2.5-flash] Motor temperature sensor Xs3 critical — thermal shutdown due to rapid overheating.,False,1,3506.48045539856
gemini_2_5_flash__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,1,Xs3,HIGH,0.95,[gemini-2.5-flash] Motor temperature sensor Xs3 critical — thermal shutdown due to rapid overheating.,False,1,4459.950923919678
gemini_2_5_flash__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,2,Xs3,HIGH,0.95,"[gemini-2.5-flash] Motor temperature sensor Xs3 registered a critical thermal exceedance, causing an immediate system shutdown.",False,1,3495.7475662231445
gemini_2_5_flash__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",0,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is critical, indicating a severe thermal issue requiring immediate shutdown.",False,1,3305.126428604126
gemini_2_5_flash__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",1,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is critical, indicating severe overheating and imminent failure.",False,1,3194.1490173339844
gemini_2_5_flash__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",2,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is critical, indicating a severe thermal issue requiring immediate shutdown.",False,1,3119.563579559326
gemini_2_5_flash__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,0,Xs0,HIGH,0.95,[gemini-2.5-flash] Vibration X sensor Xs0 indicates a catastrophic mechanical failure as the rotor has torn loose from its mount.,False,1,4343.098163604736
gemini_2_5_flash__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,1,Xs0,HIGH,0.95,[gemini-2.5-flash] Vibration X sensor Xs0 indicates a catastrophic failure as the rotor has torn loose from its mount.,False,1,3285.7894897460938
gemini_2_5_flash__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,2,Xs0,HIGH,0.95,[gemini-2.5-flash] Vibration X sensor Xs0 indicates a catastrophic mechanical failure as the rotor has torn loose from its mount.,False,1,4312.746286392212
gemini_2_5_flash__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",0,W0,HIGH,0.92,"[gemini-2.5-flash] Motor RPM sensor W0 indicates a critical shaft failure, leading to an immediate machine shutdown.",False,1,6167.811393737793
gemini_2_5_flash__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",1,W0,HIGH,0.95,"[gemini-2.5-flash] Motor RPM sensor W0 indicates a critical shaft lock, leading to machine shutdown.",False,1,3042.4163341522217
gemini_2_5_flash__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",2,W0,HIGH,0.92,"[gemini-2.5-flash] Motor RPM sensor W0 indicates a critical shaft failure, leading to an immediate machine shutdown.",False,1,5836.041927337647
gemini_2_5_flash__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,0,Xs8,HIGH,0.92,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical pressure loss due to a line split, causing the press ram to drop.",False,1,3917.038679122925
gemini_2_5_flash__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,1,Xs8,HIGH,0.91,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical pressure loss due to a line split, causing the press ram to drop.",False,1,4695.675849914551
gemini_2_5_flash__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,2,Xs8,HIGH,0.91,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical pressure loss due to a line split, causing the press ram to drop.",False,1,6180.23419380188
gemini_2_5_flash__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,1,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a slight increase in temperature, suggesting early degradation.",False,1,3399.61838722229
gemini_2_5_flash__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,2,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a slight increase in temperature, suggesting early degradation.",False,1,4258.322238922119
gemini_2_5_flash__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase, suggesting an early warning of thermal anomaly.",False,1,4097.437143325806
gemini_2_5_flash__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase, suggesting an early warning of thermal anomaly.",False,1,3992.962121963501
gemini_2_5_flash__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",2,Xs3,LOW,0.55,[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase in motor thermal conditions.,False,1,4857.119798660278
gemini_2_5_flash__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,0,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a slight drop in pressure, requiring routine monitoring.",False,1,5579.100847244263
gemini_2_5_flash__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,1,Xs4,LOW,0.48,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a low reading, suggesting a minor pressure drop.",False,1,3152.7814865112305
gemini_2_5_flash__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,2,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a slight drop in pressure, requiring routine monitoring.",False,1,5837.762117385864
gemini_2_5_flash__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected a low-level oscillation, indicating an early sign of imbalance.",False,1,2964.334011077881
gemini_2_5_flash__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates a faint buzz, suggesting an early mechanical anomaly.",False,1,2983.3195209503174
gemini_2_5_flash__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected a low-level oscillation, indicating an early sign of imbalance.",False,1,2983.668804168701
gemini_2_5_flash__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,0,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor reduction in flow rate.,False,1,8222.130537033081
gemini_2_5_flash__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,1,W3,LOW,0.48,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor reduction in flow rate, requiring a routine check.",False,1,4917.809724807739
gemini_2_5_flash__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,2,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor reduction in flow rate.,False,1,7732.006072998047
gemini_2_5_flash__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",0,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a slight increase, indicating an early sign of friction heat.",False,1,3969.153642654419
gemini_2_5_flash__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",1,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a slight increase in temperature, but it is not yet critical.",False,1,2953.8583755493164
gemini_2_5_flash__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",2,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a slight increase, indicating an early sign of friction heat.",False,1,2728.995084762573
gemini_2_5_flash__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,2628.538131713867
gemini_2_5_flash__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,2796.351671218872
gemini_2_5_flash__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,2794.743537902832
gemini_2_5_flash__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",0,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a slight dip in pressure, requiring routine inspection.",False,1,3475.361108779907
gemini_2_5_flash__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",1,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 showing a slight dip, indicating a minor pressure anomaly.",False,1,3538.81573677063
gemini_2_5_flash__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",2,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 showing a slight dip, indicating a minor pressure anomaly.",False,1,4377.9456615448
gemini_2_5_flash__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,0,Xs12,LOW,0.55,"[gemini-2.5-flash] Acoustic dB sensor Xs12 indicates a slight increase in noise level, suggesting an early anomaly.",False,1,6849.0800857543945
gemini_2_5_flash__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,1,Xs12,LOW,0.55,"[gemini-2.5-flash] Acoustic dB sensor Xs12 indicates a low severity noise anomaly, suggesting the spindle is slightly louder than normal.",False,1,3580.216646194458
gemini_2_5_flash__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,2,Xs12,LOW,0.55,"[gemini-2.5-flash] Acoustic dB sensor Xs12 indicates a low severity noise anomaly, suggesting the spindle is slightly louder than normal.",False,1,4038.511514663696
gemini_2_5_flash__semantic,L10,Machine 5 current draw is 4 percent above its typical value,0,Xs11,LOW,0.55,"[gemini-2.5-flash] Current Amps sensor Xs11 shows a slight increase in electrical draw, indicating an early warning sign.",False,1,4235.235691070557
gemini_2_5_flash__semantic,L10,Machine 5 current draw is 4 percent above its typical value,1,Xs11,LOW,0.55,"[gemini-2.5-flash] Current Amps sensor Xs11 shows a slight increase in electrical draw, indicating an early warning.",False,1,5355.757713317871
gemini_2_5_flash__semantic,L10,Machine 5 current draw is 4 percent above its typical value,2,Xs11,LOW,0.55,"[gemini-2.5-flash] Current Amps sensor Xs11 shows a slight increase in electrical draw, indicating an early warning.",False,1,5710.348606109619
gemini_2_5_flash__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",0,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an early sign of degradation, with dark grease observed during inspection.",False,1,4102.013349533081
gemini_2_5_flash__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",1,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates early degradation due to discolored grease, though temperature remains within normal limits.",False,1,4278.449773788452
gemini_2_5_flash__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",2,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an early sign of degradation, with dark grease observed during inspection.",False,1,3953.108310699463
gemini_2_5_flash__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase, but remains within normal operating parameters.",False,1,3804.121732711792
gemini_2_5_flash__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating a minor thermal anomaly.",False,1,3722.133874893189
gemini_2_5_flash__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating a minor thermal anomaly.",False,1,3771.768808364868
gemini_2_5_flash__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",0,Xs13,LOW,0.55,[gemini-2.5-flash] Cycle time sensor Xs13 indicates a slight increase in production cycle duration.,False,1,2689.746618270874
gemini_2_5_flash__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",1,Xs13,LOW,0.55,[gemini-2.5-flash] Cycle time sensor Xs13 indicates a minor slowdown in production.,False,1,5399.035453796387
gemini_2_5_flash__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",2,Xs13,LOW,0.55,[gemini-2.5-flash] Cycle time sensor Xs13 indicates a minor slowdown in production.,False,1,3883.6312294006334
gemini_2_5_flash__semantic,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 shows a slight vibration anomaly, but production is currently unaffected.",False,1,3683.0339431762695
